OTU ID	sample1	sample2	sample3	sample4	sample5	taxonomy
OTU_744	0	0	60	4	49	96.52%|Trichocomaceae_sp|HM036632|SH212235.06FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__unidentified;s__Trichocomaceae_sp
OTU_748	0	1	0	0	3	91.18%|Fungi_sp|HQ212009|SH006306.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_749	1	0	0	0	0	83.25%|Herpotrichiellaceae_sp|EU917110|SH015515.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae_sp
OTU_750	0	0	11	0	0	97.92%|Leotiomycetes_sp|HQ022293|SH022173.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes_sp
OTU_758	7	0	5	2	0	90.71%|uncultured_ectomycorrhizal_fungus|JX042807|SH006309.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_ectomycorrhizal_fungus
OTU_759	0	0	1	0	0	97.7%|Chalara_longipes|FR717230|SH208249.06FU|reps|k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Chalara;s__Chalara_longipes
OTU_761	0	0	0	0	0	93.89%|Podospora_ellisiana|AY515360|SH033376.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__Podospora_ellisiana
OTU_763	0	0	0	0	2	100%|Meliniomyces_sp|JQ346977|SH207190.06FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Meliniomyces;s__Meliniomyces_sp
OTU_766	0	0	1	0	1	100%|Mortierella_sp|DQ420878|SH236830.06FU|reps|k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp
OTU_767	1	0	12	40	23	99.49%|Lalaria_inositophila|AY239209|SH219275.06FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Lalaria;s__Lalaria_inositophila
OTU_768	14	0	246	162	127	98.03%|Dactylellina_ellipsospora|AY804214|SH224697.06FU|reps|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylellina;s__Dactylellina_ellipsospora
OTU_769	0	5	2	0	0	99.32%|Fungi_sp|JF519527|SH230153.06FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_772	0	0	1	0	0	100%|Tremellomycetes_sp|DQ421219|SH011910.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp
OTU_773	0	1	0	4	7	100%|Massarina_sp_JP_2013|JX981477|SH018317.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Massarina;s__Massarina_sp_JP_2013
OTU_776	0	0	0	0	1	99.2%|Cryptococcus_paraflavus|AM262436|SH223311.06FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis;g__Cryptococcus;s__Cryptococcus_paraflavus
OTU_777	2	0	0	0	0	96.34%|Pleosporales_sp|HQ328035|SH196612.06FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__unidentified;s__Pleosporales_sp
OTU_78	0	1	0	0	0	92.59%|Mycocentrospora_sp|EU516952|SH196687.06FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Mycocentrospora;s__Mycocentrospora_sp
OTU_782	0	0	0	0	1	94.69%|Clitopilus_sp|DQ672271|SH205036.06FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_sp
OTU_786	0	0	0	2	0	80.92%|Orbiliomycetes_sp|JX043195|SH444181.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified;g__unidentified;s__Orbiliomycetes_sp
OTU_788	0	0	1	0	0	96.97%|Derxomyces_sp_LTD_2009a|AB508840|SH457761.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis;g__Derxomyces;s__Derxomyces_sp_LTD_2009a
OTU_789	0	0	0	3	0	91.53%|Dothideomycetes_sp|FJ008693|SH207414.06FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_79	3	0	3	3	2	100%|Tomentella_coerulea|UDB003327|SH219852.06FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_coerulea
OTU_795	7	1	6	2	1	100%|Scleroderma_areolatum|EU784408|SH434269.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma_areolatum
OTU_801	0	0	2	0	0	77.4%|Fungi_sp|UDB013582|SH027090.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_807	5	0	0	0	0	100%|Pyrenochaetopsis_leptospora|JF740262|SH196230.06FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora
OTU_809	6	2	653	74	333	93.12%|uncultured_Helotiales|EF619698|SH014165.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__uncultured_Helotiales
OTU_81	3	0	2	4	5	98.98%|Helotiales_sp|EF434016|SH196870.06FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp
OTU_812	14	19	1	0	6	100%|uncultured_Ascomycota|FN562038|SH449221.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Ascomycota
OTU_813	0	0	0	0	2	93.94%|uncultured_fungus|KC965399|SH451013.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_817	0	15	0	0	0	96.67%|uncultured_fungus|KC965399|SH451013.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_82	4	0	0	0	0	95.73%|Chaetothyriales_sp|KF385283|SH219002.06FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_822	0	2	0	0	0	97.7%|Helotiales_sp_CBS_115937|AY853236|SH014048.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp_CBS_115937
OTU_824	0	0	0	1	0	78.26%|Mucoromycotina_sp_MIB_8353|JF414167|SH445196.06FU|reps_singleton|k__Fungi;p__Zygomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Mucoromycotina_sp_MIB_8353
OTU_826	6	0	0	0	0	99.49%|uncultured_fungus|EU517028|SH012271.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_828	2	317	0	0	8	98.95%|Polyporales_sp|KC965468|SH202320.06FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__unidentified;g__unidentified;s__Polyporales_sp
OTU_83	16	18	2	0	19	99.49%|Coniothyrium_sp|DQ420930|SH240069.06FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Coniothyrium;s__Coniothyrium_sp
OTU_831	3	0	0	0	0	100%|uncultured_Ascomycota|FN562038|SH449221.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Ascomycota
OTU_836	0	1	0	0	0	100%|Leptosphaerulina_chartarum|KF290956|SH227423.06FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Leptosphaerulina;s__Leptosphaerulina_chartarum
OTU_838	0	18	0	18	23	72.88%|uncultured_Basidiomycota|HM240195|SH449662.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Basidiomycota
OTU_839	0	0	1	0	0	99.42%|Clonostachys_sp|HM037650|SH236640.06FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_sp
OTU_840	0	0	1	0	1	96.2%|fungal_sp_NLEndoHerit_029_2008N4_30_2C|JX978258|SH004759.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal_sp_NLEndoHerit_029_2008N4_30_2C
OTU_847	0	2	2	0	1	100%|Massarina_sp_JP_2013|JX981477|SH018317.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Massarina;s__Massarina_sp_JP_2013
OTU_853	0	0	0	0	0	99.57%|Pezizomycetes_sp|JQ758696|SH234386.06FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__unidentified;f__unidentified;g__unidentified;s__Pezizomycetes_sp
OTU_854	153	384	85	29	152	96.77%|uncultured_Ascomycota|FN562038|SH449221.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Ascomycota
OTU_856	20	10	51	3	20	97.59%|uncultured_fungus|HG328094|SH008366.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_858	22	72	10	5	24	98.19%|Ascomycota_sp|FJ378724|SH022387.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_86	0	0	0	4	0	100%|Hypholoma_sublateritium|AY818349|SH200728.06FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Hypholoma;s__Hypholoma_sublateritium
OTU_861	0	0	0	0	51	75.46%|uncultured_fungus|EU516926|SH012272.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_866	7	4	0	0	2	100%|Pleosporales_sp|EU489923|SH211759.06FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_873	0	0	1	0	1	100%|Penicillium_sp|GU083021|SH002839.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_sp
OTU_874	1	0	1	0	0	99.07%|Tomentella_botryoides|KC952675|SH202494.06FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_botryoides
OTU_877	0	0	1	0	0	99.46%|Hypocreales_sp|FR668017|SH224308.06FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales_sp
OTU_878	1	1016	1	1	56	95.83%|Pezizomycetes_sp|HM123196|SH216392.06FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__unidentified;f__unidentified;g__unidentified;s__Pezizomycetes_sp
OTU_879	0	7	0	3	0	84.38%|Cystocoleus_ebeneus|GU067645|SH201717.06FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae_sedis;g__Cystocoleus;s__Cystocoleus_ebeneus
OTU_886	1	0	82	1	27	91.84%|Orbiliomycetes_sp|DQ421287|SH431595.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified;g__unidentified;s__Orbiliomycetes_sp
OTU_892	1	0	3	7	8	93.94%|uncultured_fungus|KC965399|SH451013.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_893	0	0	1	0	0	92.31%|Dothideomycetes_sp|HQ446042|SH196053.06FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_895	5	10	2	0	0	73.47%|Archaeospora_sp_isa33|AM743192|SH030211.06FU|reps_singleton|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__Archaeospora_sp_isa33
OTU_896	0	1	0	1	0	92.04%|Pleosporales_sp|GQ996178|SH015639.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_898	0	0	0	0	0	74.81%|uncultured_Ascomycota|HM239717|SH459014.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Ascomycota
OTU_899	0	0	18	1	2	90.53%|Sporidiobolales_sp|JQ666662|SH212308.06FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__unidentified;g__unidentified;s__Sporidiobolales_sp
OTU_900	4	10	2	0	3	79.22%|Endogonales_sp|FN610984|SH433954.06FU|reps_singleton|k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Endogonales;f__unidentified;g__unidentified;s__Endogonales_sp
OTU_904	1910	50	2153	110	684	81.18%|Entrophospora_sp_JJ38|AY035644|SH431532.06FU|reps_singleton|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Entrophospora;s__Entrophospora_sp_JJ38
OTU_91	0	0	0	0	4	99.5%|Herpotrichiellaceae_sp|AY970207|SH226385.06FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae_sp
OTU_910	0	1	0	0	0	71.85%|uncultured_fungus|KF296942|SH442326.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_911	0	0	0	0	1	100%|uncultured_soil_fungus|JQ666760|SH002105.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_soil_fungus
OTU_914	4	0	0	0	1	99.47%|Meliniomyces_variabilis|FN565281|SH207232.06FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Meliniomyces;s__Meliniomyces_variabilis
OTU_917	0	2	1	1	0	99.47%|Sebacina_vermifera|FN663135|SH019891.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_vermifera
OTU_923	1	0	0	0	0	99.51%|Helicoma_monilipes|DQ351723|SH024991.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae;g__Helicoma;s__Helicoma_monilipes
OTU_926	2	0	0	0	0	96.88%|Clavaria_sp|HM240145|SH221459.06FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__Clavaria_sp
OTU_928	0	3	0	1	1	98.21%|uncultured_Basidiomycota|HM240195|SH449662.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Basidiomycota
OTU_929	0	0	0	0	1	93.75%|Tremellomycetes_sp|AY970145|SH005765.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp
OTU_934	1	0	0	0	0	88.76%|Mycosphaerella_wachendorfiae|JF951143|SH016355.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_wachendorfiae
OTU_939	1	0	0	0	0	97.76%|Paraglomerales_sp|DQ400267|SH203462.06FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales;f__unidentified;g__unidentified;s__Paraglomerales_sp
OTU_94	5	6	24	1	4	99.5%|Mortierellales_sp|JX316327|SH206387.06FU|reps|k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__unidentified;g__unidentified;s__Mortierellales_sp
OTU_940	0	0	1	0	0	95.73%|uncultured_Thelephoraceae|JN888009|SH004589.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified;s__uncultured_Thelephoraceae
OTU_942	2	1	1	0	0	91.72%|uncultured_Basidiomycota|AM901841|SH033083.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Basidiomycota
OTU_950	0	0	1	2	0	88%|uncultured_fungus|EU292413|SH434675.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_955	1	1	0	0	0	100%|uncultured_Ascomycota|FN562038|SH449221.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Ascomycota
OTU_959	0	0	0	0	0	79.41%|uncultured_fungus|EU516960|SH431903.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_960	0	0	0	0	0	97.06%|Hypocreales_sp|HQ607821|SH197882.06FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales_sp
OTU_966	0	0	0	0	0	98.04%|Russula_sp_KGP105|DQ822825|SH224422.06FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp_KGP105
OTU_968	0	1	0	0	1	96.77%|uncultured_Ascomycota|FN562038|SH449221.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Ascomycota
OTU_970	0	11	0	0	2	97.06%|Derxomyces_sp_LTD_2009a|AB508840|SH457761.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis;g__Derxomyces;s__Derxomyces_sp_LTD_2009a
OTU_974	1	0	0	0	0	94.65%|uncultured_fungus|HG764537|SH019821.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_975	2	0	1	0	0	89.36%|Hypocreales_sp|HQ022030|SH034024.06FU|reps_singleton|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales_sp
OTU_976	0	1	0	0	0	73.53%|uncultured_fungus|EU517028|SH012271.06FU|reps_singleton|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus
OTU_977	0	0	0	1	0	100%|Mortierella_globulifera|JN943800|SH235686.06FU|refs|k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_globulifera
OTU_978	1	0	0	0	0	96.62%|Hydnangiaceae_sp|UDB017489|SH205174.06FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__unidentified;s__Hydnangiaceae_sp
OTU_984	2	0	0	0	0	90.45%|Gymnostellatospora_canadensis|DQ117448|SH321327.06FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__Gymnostellatospora;s__Gymnostellatospora_canadensis
OTU_986	3	4	4	2	0	97.62%|Rhodotorula_graminis|AF444505|SH406642.06FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis;g__Rhodotorula;s__Rhodotorula_graminis
OTU_989	4	0	0	0	0	91.53%|Entoloma_sp|FJ440885|SH010870.06FU|reps_singleton|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_sp
OTU_99	0	0	43	4	14	100%|Auriculariales_sp|DQ421268|SH223297.06FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__unidentified;g__unidentified;s__Auriculariales_sp
OTU_992	0	2	0	0	0	100%|Dioszegia_rishiriensis|AB494715|SH196972.06FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis;g__Dioszegia;s__Dioszegia_rishiriensis
OTU_996	1	0	0	0	3	100%|Derxomyces_sp_LTD_2009b|AB508842|SH237938.06FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis;g__Derxomyces;s__Derxomyces_sp_LTD_2009b
